player,team,iso_freq,tra_freq,prh_freq,prr_freq,postup_freq,spotup_freq,handoff_freq,cut_freq,iso_pts,tra_pts,prh_pts,prr_pts,postup_pts,spotup_pts,handoff_pts,cut_pts,on_ball_creation,off_ball_finishing,transition_impact,iso_impact,prh_impact,spotup_impact,overall_efficiency,play_diversity,pca1,pca2,cluster_kmeans,cluster_dbscan,cluster_kmodes,archetype
De'Andre Hunter_aug_gauss,ATL,0.04105217444149913,0.14000702774942442,0.18442864427169883,0.0315343882374766,0.021509610449425693,0.3407268334029289,0.077156415750965,0.025844293292997745,0.995876416965965,1.0977055758678609,0.6825411806446795,0.8825213976678482,1.2439065581841195,1.019451733126756,0.8077610923627607,1.3733745248966607,0.3241468449135887,0.3981055149334033,0.1536864950212295,0.04088289239146192,0.12588014460590294,0.3473545608354074,0.95123076220191,4.0,-1.568093959778766,-0.002336486949055749,1,14,0,🎯 Spot-Up 3PT Shooter
Jeremy Lamb_aug_gauss,CHA,0.07314417399028499,0.13508416396402154,0.3493402136607123,7.4951625707208295e-06,0.004576493512436081,0.19406831455410783,0.07243337468621502,0.025140896131272815,0.8102456247761995,1.1040451179383866,1.013946145087703,0.0,0.02391172471098205,1.037047172691008,0.8424984481762148,1.339992739442934,0.49949425584964835,0.2192167058479514,0.1491390117352665,0.0592647469534975,0.3542121629653937,0.20125799691724672,1.0057412459476756,5.0,2.0151719214658765,-0.680249510167872,0,-1,2,⚡ Iso Creator / Star Guard
Evan Fournier_aug_gauss,ORL,0.038637040575092416,0.13073061016144724,0.3231850049135729,0.00021838998539922924,3.5674993054364236e-06,0.1809416238431228,0.11263270407444395,0.0317577257732171,0.7499300469907335,1.1878707104185096,0.9578762461072706,0.0,0.0,1.1641113113593717,1.0433577044704743,1.7087027436773088,0.4744583170624147,0.21291773960173913,0.15529106276592355,0.02897507765406193,0.309571239304773,0.21063619101151185,1.0710758363555186,4.0,1.3142516124713723,-1.1809210921525084,0,-1,0,⚡ Iso Creator / Star Guard
Miles Bridges_aug_gauss,CHA,0.04803794005979094,0.1481780180127128,0.06446104244108268,0.05523266604025498,0.07768879277989417,0.3652973988796555,0.030848801829808436,0.04846904112468606,0.7571171994240844,0.9408711929785776,0.973054650836865,0.7318678151193262,1.0590149016352763,1.005846578152429,0.529137721333841,1.2865692977708914,0.22103657711057623,0.4689991060445966,0.13941642858082226,0.03637035064417095,0.06272411714508805,0.36743313867108446,0.963146602978159,5.0,-2.692959444567998,1.4925697603691483,2,-1,1,✂️ Off-Ball Cutter / Finisher
Taurean Prince_aug_gauss,BKN,0.04497514254021595,0.18288829007841728,0.07165054873960428,0.04072135909767812,0.0016320922984487762,0.4203355629335709,0.051729531104407166,0.019593525188854332,0.7756607157070617,0.9843969160164242,0.6761302814661329,0.8057322912333786,0.0,0.9036619413964776,0.5901566681999442,1.0490146537038127,0.16998731468267617,0.4806504472201033,0.18003466872871116,0.034885451251771026,0.04844510568651151,0.37984125083853193,0.8723175606063301,4.0,-3.0300476137423917,-1.767210761303588,1,10,0,🎯 Spot-Up 3PT Shooter
Markelle Fultz_aug_gauss,ORL,0.016909858790393976,0.16390082182428642,0.44412242042849337,0.0,0.017267797973039165,0.13982262266238285,0.06773066133365134,0.04360892728150631,0.12357586172977944,1.151743891689048,0.8573966911408838,0.0,0.2556365513053749,0.735118850156306,0.8140050314215783,1.3456957571964927,0.5460307385255778,0.18343154994388916,0.1887717703789369,0.0020896503717518214,0.38078909373687064,0.10278624559740993,0.8872858951890485,4.0,1.5515135496573091,-2.084100140023501,0,6,2,⚡ Iso Creator / Star Guard
Donte Divincenzo_aug_gauss,MIL,0.03476945680020984,0.23591373286377734,0.1851180960263141,0.002615937826625988,0.0,0.21808207098495425,0.08073234442249048,0.07523773088729988,0.9047684181492279,1.0830711923117495,0.81607839761279,0.0,0.013129540367687072,0.9738730738828778,1.1925402318689136,1.2883452509811437,0.30061989724901444,0.29593573969888015,0.2555113679354869,0.03145830642903377,0.151070879174285,0.21238425682886136,1.0134109217319045,5.0,-0.9091678323578138,-1.6093788938481184,1,-1,0,🎯 Spot-Up 3PT Shooter
Danuel House jr._aug_gauss,HOU,0.014233262797086938,0.2551955700362356,0.027429789139065765,0.06543526969940563,7.078659286820133e-05,0.45068878365769277,0.03010157594838804,0.06545452468867995,0.9315900798524873,1.2741308274648706,0.5740432365918874,0.844905498784249,0.02451780155757499,1.0004650705031246,1.1044053787017922,1.1812354421470175,0.07183541447740895,0.5815785780457783,0.3251525428156382,0.013259566425699658,0.015745884936422313,0.4508983857170611,1.0685626922111693,4.0,-5.83179740246226,-1.7072190781773278,1,-1,1,🎯 Spot-Up 3PT Shooter
Danny Green_aug_gauss,LAL,0.0,0.25147457689923747,0.038187346321317435,0.0029946928404510314,0.0,0.40442310480504917,0.03270739913290155,0.05700595976030846,0.013094481984509968,1.1097741040215032,0.7845108631212621,0.0,0.023449294112007482,1.0606663678962585,0.6908020946643876,1.0553583391568118,0.07089474545421898,0.46442375740580866,0.27907997326253786,0.0,0.029958388022847292,0.42895798566689936,1.043161692534154,3.0,-4.970431701193712,-3.236167506349735,1,15,0,🎯 Spot-Up 3PT Shooter
Justin Holiday_aug_gauss,IND,0.0,0.22473888239403006,0.04278782510505894,0.0013071864648569324,0.0017313643280420172,0.3657972595335976,0.05173877358182392,0.05829235013124832,0.0,1.2421866844655731,0.6647983821864875,0.0006639405782754638,0.0,1.1110822812886927,1.4849369319096037,1.1577367775101073,0.09625796301492487,0.4253967961297029,0.2791676471915386,0.0,0.028445276907121557,0.4064308536117416,1.1500106779887047,4.0,-4.598482114064857,-2.8433997609548283,1,-1,1,🎯 Spot-Up 3PT Shooter
Joe Harris_aug_gauss,BKN,0.002788911319729074,0.12409271516115522,0.028034565996169228,0.03457127100511935,0.00016100434317366065,0.27618028432269437,0.13563644776476075,0.05396325249859675,0.03387359235558687,1.2948311306915439,0.701415567050342,0.9875186571853976,0.0,1.1754349716834274,1.003497277107541,1.3287764254371734,0.16662092942383272,0.36471480782641047,0.1606791106827023,9.447044516038446e-05,0.019663881005213275,0.32463196468236716,1.1397508024193834,4.0,-3.3785778962758837,-1.2305577726868986,1,-1,1,🎯 Spot-Up 3PT Shooter
Cam Reddish_aug_gauss,ATL,0.031318537026199376,0.20450468163400765,0.20539966324971837,0.0,0.00014240111109856062,0.28317678766601184,0.12409459026906652,0.03819233171225411,0.635754576114074,1.0054590723757815,0.7116886094515145,0.035048706644348615,0.0,0.8676227252690109,0.8039823669956008,1.2783517354634117,0.3609551916560828,0.32136911937826595,0.20562108749223384,0.019910903231604316,0.1461806007200014,0.24569061624770921,0.863747474543703,4.0,-0.7193993385073719,-2.874806816564367,1,-1,0,🎯 Spot-Up 3PT Shooter
Brad Wanamaker_aug_gauss,BOS,0.030422584075320096,0.23291325134457289,0.3092015538862952,0.003625368536568442,0.0,0.2647721933749508,0.03335372699877195,0.0318828126238342,0.4871419786856774,1.2667130818948857,0.7998144252756734,0.0,0.005368058298334781,1.0466180667057565,0.7239763587999066,1.4535066592585624,0.37297786496038726,0.3002803745353534,0.29503426242484204,0.014820117803182811,0.24730386311591238,0.2771153611475337,0.9984454409878103,3.0,-1.2234086008179677,-2.663137934265957,1,-1,0,🎯 Spot-Up 3PT Shooter
Terence Davis_aug_gauss,TOR,0.029710717350931764,0.2486775644221189,0.16404593578864926,0.0,0.0023339002675294897,0.29727288527034523,0.02473410676596122,0.06294106217007492,1.3179218823399574,1.0938562781181453,0.6826110433570094,0.0,0.0,1.1329263915232126,0.5459589767475479,1.3345325006287496,0.22082466017307173,0.3602139474404201,0.27201751507026434,0.03915640453681042,0.11197956738716684,0.3367882972070262,1.0334166221865793,4.0,-2.245852498700246,-1.6953228254189352,1,-1,0,🎯 Spot-Up 3PT Shooter
Langston Galloway_aug_gauss,DET,0.0,0.17922205106508535,0.08042855274510091,0.023554205956542666,0.002438771976174174,0.3474856290104832,0.13854938158654143,0.01888931653160179,0.0,1.3520669605597968,0.7859564605616108,1.0132524117892583,0.0,1.2165310867503745,0.794429940030536,1.087363774053732,0.2214167063078165,0.38992915149862767,0.24232021384886263,0.0,0.06321334064363235,0.42272706989026054,1.1165825285491457,4.0,-3.874417142816246,-2.317469087186522,1,-1,0,🎯 Spot-Up 3PT Shooter
Garrett Temple_aug_gauss,BKN,0.04011724822257213,0.16207157897348065,0.1341216955307842,0.02370189733401423,0.0,0.37277645092567696,0.04299178029279602,0.03610142375911853,0.6610601111458106,1.3056247383873023,0.567365030923485,1.1535700994447637,0.009499870778444504,0.9790189534336565,1.2596701810852078,0.7037840019867732,0.21723072404615235,0.4325797720188097,0.21160466289726768,0.026519912568877604,0.07609595993233362,0.36495521084996907,0.9682201857515451,3.0,-3.0794701286710153,-2.2919383412338767,1,7,0,🎯 Spot-Up 3PT Shooter
Dorian Finney-Smith_aug_gauss,DAL,0.0012992799059542753,0.17540074902933772,0.03616394366393391,0.07990943753268862,0.003264459243119003,0.4114883609351401,0.01643434498641803,0.07673958039227202,0.0,1.2605520636655503,0.8304162179189689,0.9691112511818023,0.007893603279049784,1.0237352019051569,0.45087929397764986,1.4453358889628558,0.057162027799425225,0.5681373788601007,0.22110177615741494,0.0,0.030031125322438658,0.4212551202635577,1.0842751725910487,4.0,-5.769881409573741,-0.464966893268225,1,-1,1,🎯 Spot-Up 3PT Shooter
Ricky Rubio_aug_gauss,PHO,0.021732303868425843,0.1480449609495126,0.379096243908292,0.003676882955297346,0.0016046329003060406,0.24413992858768518,0.07202558672842219,0.01777016500819668,0.9799931999750653,0.9881009299750935,0.7682978023550079,0.0,0.0,1.0047519759344024,0.8834737451729529,0.7967653852684425,0.47445876740544607,0.2655869765511792,0.14628336359233982,0.021297510010849133,0.2912588110757788,0.24530007565296058,0.8804631355289159,4.0,1.0971579359105519,-2.661257323505296,0,8,0,⚡ Iso Creator / Star Guard
Lauri Markkanen_aug_gauss,CHI,0.015979451049407126,0.1711602320894029,0.020887818301422317,0.15840229055050195,0.03382520116359843,0.3199424497521105,0.029437522776690126,0.061652186595602836,0.8676906168451255,1.0958351684999101,1.0081005265778262,0.9507966095156771,0.6749028170923415,0.958567514315582,0.8553011624085202,1.1845448285637628,0.10012999329111799,0.5399969268982153,0.18756340177217454,0.013865219737906557,0.021057020628725793,0.30668643878291857,0.9870942591474126,4.0,-4.080208013786574,1.3007093670231888,2,-1,0,✂️ Off-Ball Cutter / Finisher
Derrick White_aug_gauss,SAS,0.027423643939985864,0.17393942609404722,0.32112575984190106,0.017818682027646023,0.0017431078630549442,0.2965133306862232,0.03651722356087931,0.01753066817683169,0.7853213415406753,1.0404135642570747,1.001976450860198,1.3276277335267015,0.0,1.0597817421819091,1.4630685929754315,1.371634737944861,0.3868097352058212,0.3318626808907009,0.18096893826733768,0.02153637284888351,0.32176044912617235,0.31423941417480616,1.0526799911579257,3.0,-0.3516351293703583,-1.4477310404898651,1,-1,0,🎯 Spot-Up 3PT Shooter
Monte Morris_aug_gauss,DEN,0.029447089364503156,0.17781521860795496,0.40666675725683393,0.0028405207443876097,0.0,0.1813668803753984,0.07514438945653029,0.05939847113030046,0.844816855447844,1.1665227789808004,0.9172845432017812,0.014495292476224358,0.0,1.0172962859896042,1.0399158943397637,1.378814459343634,0.5112582360778674,0.24360587225008645,0.20742550295563014,0.02487739743901121,0.37302913066568455,0.1845038538074136,1.0184855034501816,5.0,1.1826915166525147,-1.3548045505154866,0,-1,0,⚡ Iso Creator / Star Guard
Tomas Satoransky_aug_gauss,CHI,0.043373031388346216,0.16120514901227065,0.3332654933630043,0.0007054767254502693,0.0025639955948138092,0.24658510801210892,0.0584786561767982,0.044727091997304805,0.9767135973423533,1.140235967619588,0.7592698539270143,0.0,0.0,0.8879083732618038,0.5714861823305372,1.1416783694356059,0.4376811765229625,0.292017676734864,0.18381190906926628,0.04236302951495444,0.25303844246464263,0.21894498212561783,0.8784807989740099,4.0,0.48863616388523257,-1.8801554056861363,0,4,0,⚡ Iso Creator / Star Guard
Kristaps Porzingis_aug_gauss,DAL,0.041968653771900115,0.08888969855363252,0.012582588053381657,0.15567857637802138,0.15658084277965673,0.25113291099596263,0.017303837730998306,0.07269805474363382,0.5476078419320041,1.2133019174154522,0.440955779008974,1.1793795734889596,0.8282465041920878,0.994462613730572,1.0119189921989582,1.5657477240150344,0.2284359223359368,0.47950954211761787,0.10785004169360389,0.022982363920821685,0.005548364917027918,0.2497422910628121,1.042563962508116,5.0,-3.5904598232483353,3.394267759290859,2,9,1,✂️ Off-Ball Cutter / Finisher
Kevin Huerter_aug_gauss,ATL,0.022767237690548062,0.16840409407178134,0.28642074293441194,0.0,0.0,0.21794936729594871,0.13236988135681083,0.023253881001241292,0.6954575784148284,1.0432586557973966,0.8159387881209805,0.0,0.0,1.2157273270026114,0.8279878813365429,1.0034285310389668,0.4415578619817708,0.24120324829719,0.17568902881210494,0.015833647991463366,0.23370179388261497,0.2649670017246141,0.9670575494718858,4.0,0.4098072786049493,-2.7182946493377407,0,-1,0,⚡ Iso Creator / Star Guard
Avery Bradley_aug_gauss,LAL,0.0,0.2161274951522754,0.13634287901334596,0.022914838820274747,0.005318616041762722,0.29062371257434344,0.11312101688356198,0.06686694495467325,0.015142113516441718,1.1582916439008468,0.7959672711294828,1.7059781216715373,0.0,0.8089750629536231,1.0157217420516245,1.1899188598949155,0.2547825119386707,0.38040549634929144,0.2503386716521014,0.0,0.10852446934619023,0.23510733617564514,0.9720584222694508,5.0,-2.9682562961577315,-1.59343292599238,1,10,0,🎯 Spot-Up 3PT Shooter
Jae Crowder_aug_gauss,MIA,0.0,0.24378358626683666,0.10026037149956941,0.0,0.0,0.2850844592813889,0.09313568498240477,0.03873050586422886,0.0,0.9436182593600072,0.9846324061331023,0.00879532595474209,0.02303029176325169,0.7520318565526717,0.9572673604616748,1.0400407872690396,0.19339605648197417,0.3238149651456178,0.23003864333365256,0.0,0.09871961082941975,0.21439259518769746,0.8838274261445314,4.0,-1.9355337839154216,-3.186756221193379,1,-1,0,🎯 Spot-Up 3PT Shooter
Kelly Oubre jr._aug_gauss,PHO,0.032750572881436735,0.22118527735439103,0.1440878323582293,0.002993855691784177,0.0,0.2649583235291664,0.094422239206869,0.09183399337240017,0.8930587935853769,1.2286128000016747,0.9051463938044696,0.0,0.012933640595681846,1.022705526509702,0.8987283496699121,1.1324810584046139,0.271260644446535,0.3597861725933507,0.2717510629295254,0.02924818710672585,0.13042058185015423,0.27097434176802404,1.0457883242105832,5.0,-1.9478895879723286,-1.4282465842382228,1,12,0,🎯 Spot-Up 3PT Shooter
Jerami Grant_aug_gauss,DEN,0.038640797576402465,0.10917375349398052,0.022776516818117855,0.10875937001028155,0.07605998903128856,0.35663602341095124,0.04144180194618035,0.1227693794999974,0.8933717325391387,1.1908201807209675,0.7231887316704791,1.1773980710822163,0.9279378343987016,1.0656574859688355,0.9542067084400457,1.4616822377907117,0.17891910537198924,0.5881647729212302,0.13000630886568823,0.03452059627752482,0.01647172030956599,0.380051848114037,1.116881973636875,5.0,-4.469872955896853,2.820589954454432,2,-1,1,✂️ Off-Ball Cutter / Finisher
Davis Bertans_aug_gauss,WAS,0.001704993832019555,0.22741191922156417,0.3101867144554918,0.05456576784022331,0.0009093069743782672,0.3139390231553361,0.06440977991519364,0.04600334725563357,0.0004974681924800691,1.3660303049854454,0.5715308791826833,1.0598282508441668,0.027914322113189238,1.2089532085150858,0.9074685896994944,1.312701884515752,0.3772107951770832,0.414508138251193,0.3106515733715588,8.481801998044347e-07,0.17728128562353515,0.3795375893217354,1.0245647558509146,5.0,-3.4060081747232154,-2.030766983573555,1,11,0,🎯 Spot-Up 3PT Shooter
D.J. Augustin_aug_gauss,ORL,0.060721098722652606,0.10133547043959212,0.5205807706350671,0.0018613579000812776,0.0,0.1388532229326267,0.05352944940161669,0.013769927327739111,0.5970609035533013,0.9957235083712948,0.9431527557778985,0.01286467792238201,0.007528694272297317,1.141632176743109,1.0514170300001289,0.9889179842657797,0.6348313187593364,0.15448450816044706,0.1009021101485663,0.03625419406809618,0.49098718842944566,0.1585193071443708,0.9617522038333747,5.0,3.631041344834866,-1.3766035946171928,0,3,2,⚡ Iso Creator / Star Guard
Josh Richardson_aug_gauss,PHI,0.031871643694381495,0.12256076297913755,0.31239593996359,0.0,0.0,0.23140045006096557,0.11890536416819011,0.029308836955470353,1.116319576774047,0.9777503114693393,0.8524041112182668,0.0,0.0,0.9305376636835958,0.8707956832806087,1.1355236984937356,0.4631729478261616,0.2607092870164359,0.11983382417677162,0.03557893980000518,0.266287583552859,0.2153268341750635,0.9142379812423379,4.0,1.4588157209910422,-1.9661504242670096,0,6,0,⚡ Iso Creator / Star Guard
Tyler Herro_aug_gauss,MIA,0.04080918517863309,0.11598262338199446,0.30540751789881093,0.0,0.0015374021598805316,0.17421941252801865,0.16235757602846584,0.03585923505065501,0.6932532886893603,1.09663564071571,0.6904455929979545,0.04521308181908134,0.008800783504216706,1.317373114108786,0.9634410939819718,0.9913763032658918,0.5101116812657904,0.21007864757867367,0.12719067850440238,0.02829110183382049,0.2108672748016779,0.22951197002023918,0.9422052088761176,4.0,1.243799098782564,-2.394480894201731,0,8,0,⚡ Iso Creator / Star Guard
Jarrett Culver_aug_gauss,MIN,0.06134098745622675,0.16096148107322267,0.21010329120434124,0.00214122198740273,0.0,0.2515893406382605,0.10301475782893521,0.06567768927332102,0.6751276647372146,0.8129486714174142,0.7598632897333697,0.01843242423526377,0.0,0.6903656851319305,0.9283823716588061,1.2121402358517668,0.3744590364895032,0.31940825189898425,0.13085342218785564,0.041412997613997145,0.15964977803833888,0.17368864752162336,0.796524393839894,6.0,0.5345519226862231,-1.4232656698382196,0,4,0,⚡ Iso Creator / Star Guard
Draymond Green_aug_gauss,GSW,0.03058256897560161,0.14743070512547005,0.08023577804226659,0.086513127220376,0.09042795365115702,0.3091826322805376,0.021578667742597226,0.07052128092209083,0.716567983485374,0.8696846595500565,0.6162709325954677,0.7636564306849241,0.7060095064699584,0.7824743934918689,0.5986064384636347,1.01866688732561,0.22282496841162244,0.46621704042300444,0.12821822259426918,0.021914489780649207,0.04944697776163058,0.24192749267193317,0.7844503414315628,6.0,-2.495460608653184,1.0488455127391276,2,-1,1,✂️ Off-Ball Cutter / Finisher
Dario Saric_aug_gauss,PHO,0.025783703380929363,0.1124260174188752,0.02966415046426903,0.1070039474468139,0.0977507406035234,0.3057073118496558,0.017840836808154365,0.13547244715744491,0.7522845496519741,1.0926378423806309,1.3681030347010135,1.11408763396823,1.0731957686694897,0.9424935763497584,1.160144884984116,1.1070872642225418,0.17103943125687618,0.5481837064539146,0.12284092110000702,0.019396681686282526,0.04058361427199394,0.288127177661453,1.0409962189499675,5.0,-3.5079394151313315,3.507823258397466,2,9,1,✂️ Off-Ball Cutter / Finisher
Paul Millsap_aug_gauss,DEN,0.05949365887623527,0.13868177285071578,0.021003887671393693,0.06742534336798196,0.15129724713279696,0.2070171503611503,0.0,0.14439216522057183,0.7776094079839769,1.2151175108976724,0.925538997580238,1.1752964596779556,0.8275727498028529,1.196361629513387,0.0,1.184258151502883,0.23179479368042594,0.41883465894970406,0.16851465063323817,0.04626282885754998,0.01943991714066964,0.24766737534328362,1.0861832292352551,6.0,-3.2849952070409882,4.197467471803519,2,-1,1,✂️ Off-Ball Cutter / Finisher
Michael Porter jr._aug_gauss,DEN,0.04591172428280679,0.1933684640165088,0.03208821826786951,0.0004020449462820304,0.024996692633358436,0.2046747355970373,0.08025200037265198,0.1433220861096358,1.1440040497427097,1.1611540874605562,0.47621775156642543,0.0073857693829481345,1.104049651196373,1.1888784568204736,0.91211389749916,1.4663770196452672,0.18324863555668672,0.34839886665295516,0.22453058237873869,0.05252319851020168,0.015280979155297518,0.24333338380674416,1.1677423941504272,4.0,-2.6684561758614462,0.39231423201472926,1,-1,0,🎯 Spot-Up 3PT Shooter
Lonzo Ball_aug_gauss,NOP,0.03749768637595983,0.18674415107402598,0.2564754312996115,0.0002499473214805112,0.0,0.3085096734205764,0.04108037170317469,0.019883153067757522,0.5377070948027795,0.8918073190552311,0.5744722327763283,0.05466515639604164,0.02645322952370502,0.9906676715779766,0.9572330017942738,1.0945059589137704,0.335053489378746,0.32864277380981444,0.16653980071857216,0.020162772003043124,0.1473380136709596,0.3056305598268444,0.824008965339888,3.0,-0.7640447042193242,-3.312834695438928,1,-1,0,🎯 Spot-Up 3PT Shooter
Kentavious Caldwell-Pope_aug_gauss,LAL,0.00017120909402987004,0.265084831789332,0.10032479958883374,0.019939125556320166,0.0,0.28520435201653016,0.09407961119901893,0.05344661130216299,0.0,1.188888900907555,0.8331622162835267,0.67316544927601,0.0,1.1201062849414931,0.8368764895736511,1.516383000964544,0.19457561988188254,0.3585900888750133,0.315156414313283,0.0,0.08358683237363336,0.31945918718638144,1.0894014322319596,5.0,-3.6476469570161325,-1.9156177771225478,1,11,0,🎯 Spot-Up 3PT Shooter
Matisse Thybulle_aug_gauss,PHI,0.0015683363545502304,0.2452486822435412,0.03771273025598885,0.000619591325346111,0.0,0.44420778315085996,0.0496198730661789,0.05002104577885247,0.0,1.1466844504027054,0.7991686466584912,0.017875303967173014,0.04012360742793432,0.9355120865980727,0.39600878283290564,1.5307309764253583,0.08890093967671797,0.49484842025505854,0.2812228504104228,0.0,0.03013883160047534,0.4155617500985652,0.9929494816706087,3.0,-5.021832897287908,-2.9874293969220598,1,15,0,🎯 Spot-Up 3PT Shooter
Malik Beasley_aug_gauss,DEN,0.0,0.1882420037365373,0.12031828306649398,0.0,0.0,0.3433200275276582,0.13983188631944937,0.05333194657590119,0.0,1.266468576975082,0.5662348832492922,0.0020473041163696125,0.0,1.0416707211170195,0.6951963891723599,1.363082095874521,0.2601501693859434,0.3966519741035594,0.23840258259915048,0.0,0.0681284089649115,0.35762642064865074,0.9870062504305966,5.0,-3.294439991404994,-2.848630708728694,1,-1,0,🎯 Spot-Up 3PT Shooter
Wesley Matthews_aug_gauss,MIL,0.02785317155555849,0.23147627155434333,0.06966740445506421,0.002887213896445911,0.024154575987277334,0.2964497778596961,0.12265853583982689,0.05544458423845882,0.8116280662765465,1.0471094422851202,0.8292518779229233,0.0,0.8270758847675446,1.1469467511493454,0.7974893279967644,1.139917948224992,0.2443336878377269,0.35478157599460086,0.24238098960950746,0.022606415769306845,0.057771825974377834,0.3400121095951236,1.01586654970035,5.0,-2.3614336509024074,-1.2397117152467572,1,12,0,🎯 Spot-Up 3PT Shooter
Luke Kennard_aug_gauss,DET,0.03663983770232096,0.15832003731263525,0.2652378380912253,0.0,0.0,0.2273021756059906,0.12199593029282518,0.04029931168431321,0.9293286807562796,1.112593493093595,0.9574606960834683,0.0,0.0021670752229111627,1.2068597489240747,0.9264753970824031,1.469994154844888,0.4238736060863715,0.2676014872903038,0.17614584334037314,0.03405045203502213,0.25395480508649887,0.27432184658174175,1.0717158685221815,4.0,0.3930811765249478,-1.4917438701057344,0,4,0,⚡ Iso Creator / Star Guard
Tony Snell_aug_gauss,DET,0.024092744640757172,0.16517200932073947,0.1014899487190485,0.0,0.0007290348875693061,0.38996646022510084,0.08530324432758898,0.03226907864814411,1.1112323133718807,1.3254667583316968,0.9840370239562075,0.0,0.0,1.1152620506572095,1.1565840580476958,1.29669075323437,0.21161497257496398,0.42223553887324494,0.21893000776149335,0.026772636362626574,0.0998698670989606,0.43491479411817907,1.1526467260143871,4.0,-2.66063299892624,-1.495626605580691,1,10,0,🎯 Spot-Up 3PT Shooter
Josh Okogie_aug_gauss,MIN,0.01594469960434363,0.24052330117883758,0.052394014180640144,0.0030776624839858415,0.0,0.3489327820149013,0.10333159055759662,0.08309080239890741,1.481109197928874,0.9924303159231043,0.6248267693001265,0.0025005928402053556,0.005152531107576539,0.8882302918846435,0.8100665371604164,1.420650484068933,0.1716703043425804,0.43510124689779456,0.23870261577578172,0.02361584124220623,0.032737182611154395,0.3099326668172165,0.9521413372965873,5.0,-2.756685173623116,-1.8028223837996076,1,10,0,🎯 Spot-Up 3PT Shooter
Nemanja Bjelica_aug_gauss,SAC,0.030627714445632045,0.1280248358339931,0.0395309128380517,0.10104364819353558,0.08951118105182572,0.26439674768969446,5.826078087509318e-05,0.05723123629058975,0.6734983616251478,1.173876736163376,0.8046487229696252,1.2765748422830916,0.8029760758118717,1.264597676937878,0.00644951016282826,1.4328174739021713,0.15972806911638457,0.42267163217381976,0.15028537643665985,0.020627715499456054,0.03180849853296186,0.33435551291831783,1.1541613031479818,5.0,-3.741472589605015,2.9189248177390943,2,-1,1,✂️ Off-Ball Cutter / Finisher
Pat Connaughton_aug_gauss,MIL,0.0,0.15535967464718262,0.06892291743500531,0.024241895750854104,0.0017456600689801497,0.32588852934718393,0.08151700711081569,0.14061976163844403,0.004901131180161601,0.9109216364548086,0.6282564068236609,0.5192889525646595,0.0,1.0216114433767782,0.9418358605703406,1.2541682415770294,0.15218558461480114,0.4907501867364821,0.14152048906869824,0.0,0.04330126445552029,0.33293145084631215,0.9814389342910547,5.0,-3.8696663968648553,-1.3178142261815073,1,-1,0,🎯 Spot-Up 3PT Shooter
Dillon Brooks_aug_gauss,MEM,0.040560254550143095,0.18429980189528317,0.21809062305384042,0.0,0.017943254845512117,0.22152491521292647,0.14153984417012527,0.017428110282836626,0.6122552115472315,1.0383358223769341,0.886189627474551,0.0028839286713133786,0.5528850566483565,1.0018246400953805,0.8855629676393336,1.1220722848650344,0.41813397661962093,0.23895302549576308,0.1913650863648449,0.02483322723000742,0.19326964799977556,0.22192911845534974,0.934428347114588,4.0,0.34879203394407193,-2.03731121355582,0,4,0,⚡ Iso Creator / Star Guard
Justine Winslow_aug_gauss,Unknown,0.0,0.13422728324999417,0.3106124606905696,0.0,0.0,0.20783925818093546,0.0,0.07808012439107215,0.0,0.9626554159513041,0.5362466783725907,0.0,0.0,0.6473283845641258,0.00818442060895061,1.148650281688442,0.3106124606905696,0.2859193825720076,0.12921462118903665,0.0,0.16656490030645482,0.1345402512472712,0.7115977208370765,4.0,-0.5962354708558366,-2.342137091829254,1,-1,0,🎯 Spot-Up 3PT Shooter
Blake Griffin_aug_gauss,DET,0.09444655004103393,0.10537543296840998,0.2022405203227297,0.07829086713089611,0.16474900512903826,0.18005219500779995,0.03460931796198334,0.03680635578599847,0.8193303475230302,1.232900767856134,0.8799286537965004,0.6433624688320791,0.895544491560803,0.7570140136945737,0.3256930686699524,0.9047804505813507,0.4960453934547852,0.2951494179246945,0.12991745221992523,0.0773829246674716,0.17795722879068335,0.1363020348173727,0.8521839757694422,6.0,0.5776345425941479,2.9269473597771567,2,13,1,✂️ Off-Ball Cutter / Finisher
Synth_21_10,SYN,0.1183703197435872,0.17068336468074385,0.3732200376168926,0.0,0.0,0.16244366561588475,0.05836313897938818,0.03204650366013202,1.0,1.1353667293614875,0.9322003761689261,0.0,0.0,1.1053667293614877,0.7807334587229754,1.093899811915537,0.549953496339868,0.19449016927601676,0.1937882135139902,0.1183703197435872,0.34791585946024806,0.17955982336732168,1.0056045819834738,5.0,2.624124179640575,-0.5246131143877049,0,0,2,⚡ Iso Creator / Star Guard
Synth_103_88,SYN,0.02527631226153428,0.15701316283385203,0.06110524904613711,0.1107105427795067,0.06953946168921654,0.3121447375476931,0.023907895912821907,0.06918420817435618,0.7557895019077258,0.9601316283385202,0.7588158812001088,0.8325000446872324,0.6614473754769314,0.8548684610359449,0.6953947956410953,1.064868461035945,0.17982891890970984,0.492039488501556,0.15075330370224757,0.019103571454209135,0.046367633400896634,0.2668426914078654,0.8584192948254428,6.0,-3.0446398000869452,1.3342734745495004,2,-1,1,✂️ Off-Ball Cutter / Finisher
